"id","followers","genres","name","popularity"
"1QDigvoDqzcojpLCK6soAb",8501.00,"['polish pop']","Alicja",37
"1QI9YlyV4La140GlDIbOMQ",6.00,"['polish classical piano']","Elzbieta Wiedner-Zajac",5
"1QLztxeptlEU66BNqWrmyY",600.00,"['polish post-punk']","Blokowisko",14
"1Qf47GZTvk1S4jDBaDrQIv",2055.00,"['polish hip hop']","Waco",12
"1RBehuF12HWC08mI8iTIqe",2185.00,"['jazz quartet', 'jazz saxophone', 'polish jazz', 'polish modern jazz']","Maciej Obara Quartet",12
"1RPZlPHxerbKFdrptgN4S2",8539.00,"['polish alternative rock', 'polish indie rock']","Pogodno",21
"1RYFVz1naJFDf8tfpR9ASQ",1335.00,"['polish reggae']","Zjednoczenie Soundsystem",11
"1RacBANVvBKuHx0A14krEw",47.00,"['polish psychedelia']","Tropy",0
"1Rb0tU0hz9AUHceapQ1zPl",14875.00,"['polish reggae']","Bob One",39
"1RbOkwFpjHA6m9BvGn4S78",90.00,"['polish free jazz']","Rafal Gorzycki",1
"1S9WnjiTrLaqPCJ8gWSWWq",58566.00,"['polish metal', 'polish punk']","Nocny Kochanek",48
"1SgvZBHUHMBqZe7PieKJxG",123227.00,"['polish pop']","Roksana Węgiel",42
"1SuNRjV4jIGIGQr2ahEDri",953.00,"['classic polish pop']","Paweł Orkisz",22
"1T8ogmXOnyMSysYudnyFXp",123.00,"['polish modern jazz']","Kamil Piotrowicz Quintet",0
"1TMuRToXVLIjYsYYg3jmp1",552.00,"['polish techno', 'soulful house']","Seb Skalski",19
"1U1eSs7M2ENf09cDx4lavK",147226.00,"['polish alternative rock', 'polish pop']","Krzysztof Zalewski",56
"1UIwFtLp72voQNjkcmBY0C",1473.00,"['polish punk']","GA-GA",14
"1UWNhkflDrkQqdLMAprB8m",107.00,"['polish jazz']","Ecstasy Project Trio",1
"1UdkLBpOiRLphSN4pRIiHU",1439.00,"['polish indie rock']","Eric Shoves Them in His Pockets",17
"1UkTF22v6cG79wLgHMqudy",537.00,"['disco polo']","Karpowicz Family",13
"1UvasmzI0na9K9piUVE8Av",4922.00,"['polish alternative rap']","Almost Famous",22
"1VT2Uy2ZzqB38hneMW8OYY",195.00,"['polish techno']","Peter Fern",17
"1VY1ts8Js1ybTKGmngbmR4",42.00,"['polish techno', 're:techno']","Dastin",2
"1W15pAfqxwkvSiYxtNBDlP",148.00,"['polish alternative rap']","APP",5
"1W7atmONNi0mHTarzGEJMz",53431.00,"['polish hip hop']","Ganja Mafia",42
"1W9XNSu1w7fSsa7ICdMFQ0",245.00,"['polish psychedelia']","Astrokot",4
"1WEUKGe9IlSlcDIxTNSN1m",197.00,"['disco polo']","Megam",12
"1WFBVu12lxRhfgnSwaUYV4",625.00,"['polish death metal']","Damnation",2
"1WKmwWWtp0Q0rXHKeAYTN2",4478.00,"['polish pop', 'smutny rap']","Questy",38
"1WNsrPML8HKCQg7CSst1x6",14948.00,"['disco polo']","Effect",34
"1War9wxvSwxvWWGryil12F",7205.00,"['polish pop']","Blue Cafe",40
"1XAqzg35zFEw2KeZfkGu8z",126.00,"['polish ambient']","Gaap Kvlt",0
"1XRgtKq9tGb55kvkcVxBzC",1076.00,"['polish hardcore', 'polish thrash metal']","Tester Gier",16
"1XpIe5h8irN5mIC590KXsF",308.00,"['polish alternative rock']","George Dorn Screams",0
"1YNJc03EgclUK2rnLX7tE5",10818.00,"['polish hip hop']","Liroy",29
"1YndPrAiVJTC3YmvExp4WR",12313.00,"['polish hip hop']","Fu",31
"1ZAGaCgMaOtt2yOUm1Qq6x",10566.00,"['polish alternative']","KARAŚ/ROGUCKI",43
"1ZHblnaa5iNaVr94tSh1Vv",3059.00,"['one-person band', 'polish ambient', 'polish psychedelia']","Stara Rzeka",10
"1ZID6dzRJP8AU6ApmMA8Wc",691.00,"['polish alternative rap']","Sarius / Voskovy / W.E.N.A.",9
"1ZK0a8HkXuW366UCkHj16Z",649.00,"['polish techno']","Echoplex",5
"1ZbJWvlrb82laT2PNn7pAd",625.00,"['polish psychedelia']","Kristen",8
"1Zc9zZH6XttYxiwMqriz0a",19.00,"['polish prog']","Liquid Shadow",0
"1Zj7XQCL597jmY1EAnBJWs",612.00,"['polish electronica']","Yoachim",11
"1ZkOD5hDsvpZoRP7WLaUYE",689.00,"['polish hip hop']","DJ Deszczu Strugi",0
"1ZqkYyZttThOyOQx22221T",44870.00,"['classic polish pop', 'polish alternative', 'polish blues', 'sung poetry']","Raz Dwa Trzy",43
"1azn36xaPOGQP2K1gMT70p",2682.00,"['polish folk', 'polish indie']","Chłopcy Kontra Basia",15
"1b4A1SJ6uvAXLDzrdkX6ks",232.00,"['polish folk']","Odpoczno",2
"1b7x6WZ85NjzbbwGqlBaTk",1638.00,"['blackened crust', 'neo-crust', 'polish hardcore']","Deszcz",13
"1bLCY4WF8uExExIt1O9w9s",768.00,"['polish death metal']","Warbell",10
"1bOTP9P3CS97UwhBm2WekK",1683.00,"['polish trap']","Młody West",22
"1cBBazJU02ZTacIlf9Ozd5",115.00,"['polish metal']","Gutter Sirens",1
"1cCtjECZWTXwHuVSut866o",92.00,"['polish folk']","Maciej Filipczuk",2
"1cEKae6J83197V4jUz0GSJ",1707.00,"['illbient', 'polish experimental electronic']","1988",37
"1cYixSQh4HXJ9JWK4b35HX",60.00,"['disco polo']","Kalimero",5
"1cfDWJAI2DeevsSaCfKxnr",2246.00,"['polish folk']","Bubliczki",16
"1ckVZCWKKoeh5GhtidoU4D",77205.00,"['polish pop', 'polish rock']","Bajm",53
"1cnkzbaknB7Omy2TUoRsKP",60.00,"['polish indie rock']","The Poise Rite",0
"1crECa5RK4wfYX9QtHJtv3",245.00,"['polish alternative']","Jagoda Kret",5
"1d5qTNapatBnjp7b0VOlwy",225.00,"['disco polo']","Dominika Żyłka; Janusz Żyłka",15
"1dShTRNaeW5isQwhd7UDHn",282.00,"['polish post-rock']","November Might Be Fine",4
"1dYilIW4btX0wZt3jM9Yki",210.00,"['polish black metal']","Lilla Veneda",1
"1dj8FoIQuGFH51IwpChk5c",225.00,"['polish hardcore']","Czerwone Świnie",5
"1e8yvNz0bQq8RdTC2i9Zwk",3121.00,"['classic polish pop', 'polish folk']","Mazowsze",31
"1eDsBeoJTwrs7P7KiF0IXl",36497.00,"['polish punk', 'polish rock']","Sztywny Pal Azji",39
"1eFCM1gT0O8ncEzMySOw9N",899.00,"['polish reggae']","Skankan",9
"1eKEUR4jSjpp8T5x9lTVEL",15.00,"['polish synthpop']","Mikrowafle",0
"1eM6e1AlokGVGhjjhxIRKH",8831.00,"['classic polish pop']","Pod Budą",34
"1efYxTvCNTpqYqfiEsxawq",27699.00,"['polish hip hop']","Jacuś",54
"1ezbrGCOEmQeW9sTSrFx0e",263.00,"['polish folk']","Kapela Jaska Bobka",10
"1f5Eu4igDRi2LNNY837AdS",15527.00,"['polish hip hop']","DJ 600V",30
"1fPqXPhjO3BMuBSTByVHkp",65036.00,"['polish trap']","Merghani",42
"1fZAAHNWdSM5gqbi9o5iEA",30480.00,"['polish hip hop', 'polish trap']","Chivas",62
"1fxbULcd6ryMNc1usHoP0R",1010247.00,"['polish hip hop']","Quebonafide",70
"1g8ymDLzZuSX7H7QGY3mGX",21503.00,"['polish alternative', 'polish electronica', 'polish indie']","Rysy",44
"1g9XeXwkDvd6UOJa5euyv0",955.00,"['polish pop']","Adam Kalinowski",21
"1gHY7d1BsJjxJ1VjAnqm5M",5447.00,"['polish alternative', 'polish indie']","Misia Furtak",30
"1gV8c4SgMxPSJeRgrtEIe9",52.00,"['polish modern jazz']","Tomasz Wendt",2
"1ga5PpNASlqWvEPJZW3r7N",22143.00,"['polish pop']","Rafał Brzozowski",34
"1gvmVN1i1F9MCzRW2ycCYN",56772.00,"['polish hip hop']","Pokahontaz",44
"1gy83FHMv1GVuqYu3sxYxY",8002.00,"['polish alternative rap']","Frosti",46
"1hHN9TYGRCKPJEX0I2CE0v",1012.00,"['polish post-rock']","Ayden",43
"1hT8ADv3IA415PjBUwfLLv",3579.00,"['polish thrash metal']","Turbo",32
"1hWxtDktaxb2gStpqttLnL",46.00,"['polish hardcore']","This noise",2
"1hmew2gnhlRbg4bKgqKnyg",412.00,"['deep liquid bass', 'polish ambient']","Es.tereo",6
"1ht9ikdRrpiZsTTgtX915x",61.00,"['polish contemporary classical', 'polish experimental electronic']","Krzysztof Knittel",1
"1hxJUOxvX3SXaVYz4qaFyM",100394.00,"['polish rock']","Wilki",52
"1iPwHZTkXENxvhYejtnr5F",12962.00,"['classic polish pop']","Irena Jarocka",36
"1iVtqED0cwyZXzrWZPih4H",4339.00,"['poezja spiewana', 'polish alternative']","Waglewski Fisz Emade",36
"1iWoJi2iZeUiBdkaugwJEf",1358.00,"['polish electronica']","Salk",9
"1igMJgU5JNdrihtg3fXkU4",1332.00,"['polish alternative rock', 'polish indie']","Kobiety",12
"1iiqTtM1Hyon18Yz7hKNEd",468.00,"['disco polo']","Pawel Sobota",22
"1ioOtgki5rId8s7sY9nYDo",313.00,"['polish prog']","Pinkroom",2
"1jJDsTo9RVoJ8MrFvlGl4w",2099.00,"['disco polo']","Spontan",20
"1jR83D7uEoPEAlQEnlwk0Q",484.00,"['disco polo']","The Blue Party",16
"1jT3CsXrGj1T9k9iyGdVKO",590.00,"['industrial techno', 'polish techno']","Concept of Thrill",3
"1jWDblyJH2DelrPyt87yZV",15874.00,"['polish hip hop', 'polish pop']","Donatan",45
"1jZNTB1uy71babTxJFEryZ",90398.00,"['polish pop', 'polish rock']","IRA",45
"1kT23ybbLSPExrDkKselrO",46.00,"['polish folk']","Mitomani",0
"1kXMZ8YCSxl91aaw5Ml5DH",7932.00,"['dark rock', 'polish alternative rock', 'polish post-punk', 'polish rock']","Closterkeller",25
"1kdmRpHdapPYqad6aSvxaS",88.00,"['polish psychedelia']","The White Kites",2
"1klVhzLqpRrRmKJhZgQKBF",1010.00,"['polish electronica', 'polish synthpop']","Cukierki",12
"1l4YGMOPMGiz8XmbWbHbcA",334.00,"['polish modern jazz']","Adam Pieronczyk",6
"1l8bHc9bnrlMY5ZUyNPVF9",1357.00,"['polish death metal']","Yattering",5
"1lSnMa7C7Jz38lUV7bHcOE",163.00,"['polish prog']","ProAge",5
"1leEoeiEgEBAJoGcA0d6DZ",180.00,"['polish techno']","Szmer",6
"1m7gqufeZLm3a0dNgTzfsH",74.00,"['polish modern jazz']","Wojciech Majewski Quintet",3
"1mAoRpDy7J3s5jX96Bm5jF",4503.00,"['polish alternative rap']","ĆPAJ STAJL",34
"1mEzI3Y0odWOgugi6lVqDP",40362.00,"['polish hip hop']","Molesta Ewenement",37
"1mHuNFwjsGr5xgF8Yj1R5k",20.00,"['polish classical piano']","Mateusz Borowiak",5
"1mdDPK7VnexLuvkPjTAofL",29.00,"['polish choir']","Warsaw Chamber Choir",9
"1miNglHrZWFkjdnk5Ozj4A",321.00,"['disco polo']","Za-No-Za",34
"1mmtkBkOsrKeOLJBQgFJoD",9491.00,"['polish reggae']","Power Of Trinity",34
"1mrk7PV3fCJXkUHdv10wOe",1273.00,"['polish ambient']","Igor Boxx",7
"1n3HgxoOfK7MlCDhbFDh6u",16.00,"['polish free jazz']","Trifonidis Free Orchestra",0
"1nEmAvnOKMBYCziZQNb5B4",129030.00,"['polish alternative', 'polish indie', 'polish pop']","The Dumplings",52
"1nHXvuz8vqBejejplSPahf",20460.00,"['polish rock']","Rezerwat",34
"1nhwC3vJIrYGSCkvZEEEKD",1296.00,"['disco polo']","Damian Holecki",21
"1nrIJaXzsKXIq0zSDxW76V",37.00,"['polish early music']","Mikołaj z Radomia",3
"1o4AZqsyHFTzs3g4hR1WJX",3810.00,"['classic polish pop', 'sung poetry']","Tadeusz Wozniak",32
"1ooDpAheTvjAfE33hbOy0s",60.00,"['polish experimental electronic']","wrong dials",0
"1oxn6cQ37twQ7yGnlE3ETd",72480.00,"['polish hip hop']","Oki",64
"1p58IpggGDYuUR0vi2X8Ch",397.00,"['polish ambient']","Sundrugs",10
"1pBH99HPthOAzGeQ1l2JcL",2388.00,"['polish blues']","Mira Kubasinska",30
"1pTD3KLJ4RRXTsvbHfPqRj",4689.00,"['polish synthpop']","Pati Yang",24
"1pc73Bxyad8pynu1rksmlc",1090.00,"['polish reggae']","Izrael",10
"1pcqvyaAhDwaJ7tDf2egSf",15671.00,"['polish metal', 'polish punk', 'polish rock']","Illusion",24
"1q2eNP2oJUHjxQIJQfsSur",322.00,"['polish psychedelia']","Vysoké Čelo",2
"1q3GVMB0xYtgJRpAJCVSmG",7053.00,"['classic polish pop', 'disco polo']","Janusz Laskowski",34
"1qllVSlovgjppXcIGG7phc",32469.00,"['polish pop']","De Mono",35
"1qrgXwbKaGd6kmfzt5J7zw",440.00,"['polish blues']","Elżbieta Mielczarek",9
"1qtelpyOMWeqJqfWCCHhDi",604.00,"['classic polish pop', 'poezja spiewana']","Michał Łanuszka",14
"1qwpVmrtI0XwwHqPyBKIaK",52.00,"['polish modern jazz']","Marcin Losik",0
"1qyadEaAHlRgdtf5F2YA4F",14564.00,"['polish reggae']","Sidney Polak",44
"1r4FVe4VtXXyP5LLDNebw1",904.00,"['polish prog']","Moanaa",10
"1r65ZOHMLzbmnADeiQ8Msq",1432.00,"['polish jazz']","Polish Jazz Quartet",10
"1rDMJ55lS5bopleB1NeUU0",7743.00,"['disco polo']","Spiżowi Mocni",34
"1rMC0ejKbKaIdg91RKllIj",2622.00,"['polish alternative rock']","Muzyka Konca Lata",17
"1rTeOPZWqyQYnUlDDb6A3m",313.00,"['polish hip hop']","Endefis",8
"1rYrFxc4zfOcDzzjq15Gg7",2199.00,"['classic polish pop', 'poezja spiewana', 'sung poetry']","Anna Szałapak",18
"1rb7CB5Bi6Wh76dVfqZxP4",179.00,"['polish choir']","Polish Radio Choir",11
"1rvaUY2d3CxkvrXrAAkIj3",75.00,"['polish punk']","Acapulco",7
"1s4U0KH826DemEVZgc4Iuu",57175.00,"['polish hip hop']","Małach",48
"1sP0KjKWioXmkh9vUKb1fP",7701.00,"['ecm-style jazz', 'jazz quartet', 'polish jazz']","Tomasz Stanko Quartet",29
"1sUtQyqYAxG0JBYX1GSxxU",41809.00,"['polish hip hop']","TPS",50
"1silJqJQfrrZNFvWWjAyhh",660850.00,"['polish alternative rap', 'polish hip hop', 'polish pop']","Tymek",68
"1spJAXTdqo0zgCp9dUlKFb",101.00,"['polish psychedelia']","The Adekaem",0
"1ssEyBi52wKkU1OOzJbQqF",441.00,"['disco polo']","Mirosław Szołtysek",6
"1tRmdBbQjfGsZwhp7wf6Oo",253.00,"['polish post-rock']","Across The Moment",9
"1tThntK2T0oDsBTCnBI6im",8205.00,"['polish punk', 'polish reggae']","Leniwiec",31
"1tUgubanVvO3bTKesuO7Gk",39.00,"['polish jazz']","Adam Pierończyk / Anthony Joseph",0
"1tcs4ekeoKyceEQj6ukU0S",167.00,"['polish electronica']","Seltron 400",1
"1tzR9FppFPF1SUbdWKR47H",582.00,"['polish experimental', 'polish noise rock']","Zlota Jesien",3
"1uDaYDnXqAN7JdtwUmaQAX",3990.00,"['polish alternative rap']","Mielzky",14
"1uFachqcu1bWUlxcEVjbQG",1211.00,"['polish black metal']","Martwa Aura",10
"1uHMNXVaAUGxl23xsBWzTA",13708.00,"['polish alternative rap', 'polish hip hop']","Pyskaty",30
"1uHvAiQUyjqgRnmiwgMza0",93.00,"['polish folk']","Widymo",3
"1udTOM9sYxFdxjHBpcwtEm",278.00,"['celtic metal', 'polish folk metal']","Time of Tales",1
"1umvSjtIJFfEnGUGvWkwlz",34.00,"['polish electronica']","Hey Karen",1
"1v8aFQajCZAQJRQe5bjCdA",66.00,"['polish experimental', 'polish psychedelia']","Karol Schwarz All Stars",0
"1vOiFkk17JqwPyS2eQAZ8E",836.00,"['disco polo']","Disco Polo Dance",0
"1viUiCv2UhZg1JKQRDKRxw",1266.00,"['polish punk', 'polish reggae', 'ska revival']","Vespa",14
"1vsnNf1Q1J7HXp6O1lwIp4",19953.00,"['polish alternative', 'polish indie']","Julia Marcell",35
"1w0sW3ihlnW5ijsEouJ5eB",3954.00,"['polish trap']","Hashashins",36
"1wPiBVE6krwOdOEd5LRR6O",12142.00,"['polish reggae']","Junior Stress",31
"1wQyowfRbOj9coul09f3Bs",50.00,"['polish techno']","Id Ensemble",0
"1wUHBeEqTjk4NEi2KacDih",3476.00,"['polish alternative', 'polish alternative rock']","Mjut",23
"1weKWpTEyj2UrAYB2UDzd0",173.00,"['polish alternative rap']","Renegaci Funku",10
"1wo41E7IkQ9gv2RukdWblp",125.00,"['polish alternative rock', 'polish post-rock']","California Stories Uncovered",0
"1x7IBWViF3lm2ACPcf4Beu",45.00,"['polish free jazz']","Tom Trio",0
"1x95fYBLV8dI26ECivQ4DT",17637.00,"['polish alternative', 'polish alternative rap']","Meek, Oh Why?",46
"1xCv6hHBPi9VlLay5bqdVb",8585.00,"['polish alternative rap']","RAU",32
"1xOcg49dk8srPuYkWnqgGW",1327.00,"['polish hardcore']","Post Regiment",23
"1xWV4kjeHTSnPCMGX7ic4C",96.00,"['funeral doom', 'polish black metal', 'tolkien metal']","Gurthang",1
"1xax9TTO7q1fJGygVRCwrn",2334.00,"['polish metal', 'polish thrash metal']","Rootwater",7
"1y1JZLLn5IQghcaGkttlqj",821.00,"['polish jazz']","Krzysztof Komeda Quartet",8
"1yNtA4IJs5Fq3A8eIy2QIK",646.00,"['polish post-rock']","Guantanamo Party Program",3
"1yluC2zIw6uQ82qeQtxai2",828.00,"['polish folk']","InFidelis",9
"1yq2JzsqbzFbJ1B7wGOXLc",469484.00,"['polish hip hop', 'polish trap']","Young Igi",67
"1yupzazKeeGBR2ImREatb8",45.00,"['polish black metal']","rogaty",0
"1yz80dRYJ1u9ZKaSPrHZOM",226.00,"['disco polo']","New for you",7
"1z0LVJw4i8ou21KjpjxZfz",850.00,"['polish techno']","Pysh",22
"1zXQECDldNHoO2FeoVqGfo",3259.00,"['polish hardcore', 'polish punk']","Moskwa",22
"1zdodo9TIY0OFkxA5eqFFA",1620.00,"['polish punk']","Ramzes & The Hooligans",14
"1ze3qplFjz5OHnzGSlbFFS",121.00,"['polish choir']","Camerata Silesia",13
"1zlVqhG6Rp5be0WoWl6llg",128.00,"['polish jazz']","Young Power",10
"1zwE7TKC7E8bRjsajGKgVV",500.00,"['polish electronica']","Bitykradne",15
"20F0KsRpXFNbN6Vhw5tJoi",5527.00,"['polish trap']","Karian",42
"20S1emwKpVkaPnwRNigLeb",21108.00,"['cello', 'polish metal', 'polish prog', 'polish punk']","Jelonek",33
"20TNknXUNueSJG2pRDcit2",17.00,"['polish ambient']","Gold Plated Face",0
"20juhDXXRTshE1VsgudFJC",1069.00,"['polish electronica']","Coldair",2
"211ip24GWk95cqSJtEo9MH",507.00,"['polish prog']","Frontal Cortex",4
"217g6UPKLNKLuJmZK9nDDE",6225.00,"['polish electronica']","NOON",48
"21duhyZJK8hendNaT1yM7p",3776.00,"['classic polish pop', 'sung poetry']","Maciej Zembaty",23
"21kRrLyzR58yzZRJhCil19",538.00,"['polish indie rock']","Bruno Schulz",5
"22fsFgHxIXsLr8LteWn6cP",50767.00,"['polish hip hop']","Dudek P56",46
"231GTBW1hNZnNxthkLE23l",4103.00,"['disco polo']","Marioo",31
"239ZMGLR6ErpOvp8gbczx6",1800.00,"['goralski', 'polish folk']","Trebunie-Tutki",22
"23SEvOIJO28WmfJfnXC3Mm",3.00,"['polish contemporary classical']","Paulina Załubska",0
"23WpqfezigOSvzkNSNk1Hs",1975.00,"['polish punk']","Para Wino",0
"23ofS6WXvf44HmNqzxQBVr",2060.00,"['polish pop']","De Su",16
"23tDgRNLrRhev7tlG8UCMu",147.00,"['polish psychedelia']","Kurkiewicz",7
"23xbOx3SCeY4IwpPbZcSGp",47.00,"['polish indie rock', 'polish noise rock']","Turnip Farm",0
"24FTXRoseBamWaThnQ6H1F",90.00,"['polish modern jazz']","Łukasz Ojdana",7
"24QgYKvd5QN6QFX7ZXEl40",7711.00,"['classic polish pop', 'sung poetry']","Marek Dyjak",34
"24R7JNBA1qUW4U3MjtutfY",2113.00,"['polish synthpop']","Urszula & Budka Suflera",20
"24ag4FuEapqSWU4NzhupTx",801.00,"['polish alternative rap']","Dj. Black Belt Greg",22
"24ybfoYt0uIPIAugQC3pio",232.00,"['ninja', 'polish pop']","Loka",0
"250zAGQs0kutAz3XpUD7sY",28.00,"['polish indie rock']","Test Prints",0
"259RACKz37OkLmgrPl2mds",89.00,"['polish jazz']","Orange Trane",1
"25IMAFQ5ZInjdWacsTM5Ah",11974.00,"['disco polo']","Markus P",35
"25JCvIZiuQYSdMzflO0tVW",240.00,"['polish post-punk']","19 Wiosen",1
"25oeuZL6BoMCk4Asg4jPYq",2115.00,"['disco polo']","Enjoy",22
"25pMn6OremNFW2pRX909Ib",160.00,"['drone ambient', 'polish ambient', 'polish experimental electronic']","Pruski",8
"2614gcfkWserQBiiow5nqV",62.00,"['polish blues']","Andrzej Nowak",1
"26cufemekN5pdxc2mhz2dK",331.00,"['polish death metal']","Calm Hatchery",1
"26mxSxcVjNKUjfxRvbtaNg",42.00,"['polish experimental']","Asi Mina",0
"26uKFoWQLvtEjuVoRAaDR6",93.00,"['polish experimental']","Dawid Szczesny",1
"27ovzplpEGGZaumwzBONoU",462.00,"['disco polo']","Wabank",6
"27vOQ4kn7EP3p3OZtyDu5T",126.00,"['polish classical']","Juliusz Zarebski",10
"287kPG6g5bOowVT6Ehz5c8",3132.00,"['polish folk']","Warszawska Orkiestra Sentymentalna",24
"28GsJb2Ki1l3zMze6X5JcX",25.00,"['polish blues']","Coolish Blues Session",0
"28LHBvyi2PJVJLhEVowOOc",27.00,"['polish alternative rock']","Fonovel",0
"28MEXbuN5228Ig7tTlyEpV",41198.00,"['polish hip hop']","Molesta",37
"28WXX79U4jzq1kfjx5QXPy",26626.00,"['polish hip hop']","Opał",49
"28k8arToA1cflcvaH5T4Zv",2089.00,"['polish jazz', 'polish modern jazz']","Błoto",21
"28mPXJrs2VyZ6Phm1JBeaF",5476.00,"['classic polish pop']","Dorota Miskiewicz",27
"28pjoAlVxpg4Rt82sT848E",6397.00,"['classic polish pop']","Agnieszka Osiecka",9
"28qcZ6ruhl9z22XKOAxpur",331.00,"['polish experimental']","LAM",2
"28s0m8tqTitFYS6X3LFe8C",69.00,"['polish classical']","Władysław Żeleński",10
"29FgiCcOHinOCrA9WCGp3y",184.00,"['polish hip hop']","Tomiko",4
"29Sdc0AgEU0Q2buJyExvkh",8318.00,"['polish reggae']","Habakuk",21
"29YE7pA7eTyYlXjIkB9FC0",2527.00,"['disco polo']","Jesika",33
"29qmRS62xAiGV8ngCZe2se",2202.00,"['polish punk', 'polish rock']","Hetman",21
"29y51EwtxrhtEm8HxkrJ0r",21.00,"['disco polo']","Yalien",1
"2A5odriZP3e1KP7gzcvSrI",290.00,"['polish black metal', 'polish death metal']","Moloch Letalis",1
"2AEEoJeP70QF7P1tXnQbyd",69.00,"['polish reggae']","Negril",2
"2AIobjujCm6ktZMZeY4M09",79855.00,"['polish pop']","Sylwia Przybysz",37
"2AhS3UWl9NxVd5xWo3m6OM",20.00,"['classic polish pop']","Magdalena Turowska",0
"2AmnNqd09wy952ousHeWvf",10399.00,"['classic polish pop', 'poezja spiewana', 'sung poetry']","Stan Borys",34
"2ApPVrnrhp5xgOewUyFK0F",100.00,"['polish post-rock']","The Sky Is",0
"2AuLARqylp2Yy77MpY2CtJ",684.00,"['polish experimental electronic']","Zaumne",12
"2BATKEVbjMXM30yyj04lVV",435.00,"['classic polish pop', 'poezja spiewana', 'sung poetry']","Jan Kondrak",6
"2BDZdkoisbtaE3WvKBl25z",70.00,"['polish experimental electronic']","duy gebord",0
"2CHoIFVvXoxaNRYYEM4XJQ",763.00,"['polish trap']","Fast Life Sharky",37
"2CMnpQxKHA5w5wGo6F0yEK",12516.00,"['disco polo']","Top One",34
"2CNjhN9CohFl56Qb2hqi9l",1711.00,"['polish alternative rap']","Barto'cut12",17
"2CdNHuMzXdizAh3fqUTXHv",1008.00,"['polish alternative rap']","Flojd",25
"2CiMCmeBorjSa1ppz6wY6s",17818.00,"['polish pop']","Liber",45
"2CzKIGdVZDO57HUVSCS6Uw",85.00,"['polish blues']","Doctor Blues",0
"2DUQf869JsVGBwsMpaMwme",7116.00,"['polish hip hop']","WSP",13
"2DhJauCHKgwVilZO9A8og3",73408.00,"['polish pop']","Natalia Szroeder",54
"2DkOiPCBMXMGfpqyXwFVdv",89.00,"['polish folk']","Kapela Czerniakowska",3
"2DoJIKB2QiJffsp3EeKoFS",22952.00,"['polish alternative rap', 'polish hip hop']","White House",41
"2DpekXykbBQmFqgnIJF4FG",371.00,"['disco polo']","Imperium",18
"2E2h76dKcZsiyHgrQqEeyL",36073.00,"['polish alternative rap', 'polish hip hop']","Eripe",39
"2EDuB9vkyj1RHTFvBZCklE",12380.00,"['melodic metal', 'neo-trad metal', 'nwothm', 'polish metal', 'power metal', 'slayer', 'symphonic power metal']","Crystal Viper",29
"2EJzUdaDAwfqcjpQcRAYdQ",98855.00,"['polish alternative', 'polish indie', 'polish pop']","Bitamina",52
"2ESBtuNHbnfEqXZVGVJZTG",4065.00,"['polish punk']","Komety",22
"2ETSA2FbPLJjwAFrzzR59X",8244.00,"['classic polish pop', 'polish pop']","Studio Buffo",36
"2EUfLeVgkBZlt1hUHT5Dje",930.00,"['nu age', 'polish ambient']","Strië",14
"2F32eK7jV8oTHcqqjFyQdH",13493.00,"['polish pop']","Paulla",31
"2F4ddcJMbz6K49nzRvjaFw",256.00,"['polish alternative rock', 'polish psychedelia']","3moonboys",1
"2FBmYj55zZwng9GlsCCn9j",35006.00,"['polish hip hop']","Włodi",49
"2FTsskQeAO2DbbSj0YqjVp",1386.00,"['polish hip hop']","White House",8
"2G4Y4mCbIAJK8EjAdqJlE9",19.00,"['polish ambient']","DigitalSimplyWorld",0
"2G6wnOXbSyiQEB6mUmBj88",67.00,"['polish modern jazz']","Franciszek Raczkowski Trio",0
"2G8IXlvZR5PxsMAAg2ZG40",26247.00,"['polish trap']","Yung Adisz",49
"2GDX3EIJYLMT8aqFP9R5TL",4.00,"['polish choir']","Warsaw National Philharmonic Choir",0
"2GSRysMnNAhKgugOCZ5Th2",8088.00,"['black metal', 'polish black metal', 'polish metal', 'symphonic black metal', 'symphonic death metal']","Vesania",16
"2GUFUOVLHA1mzOgi3V18uT",245.00,"['polish folk']","Sarakina",2
"2GUMNEECnuDpxlExdWs7kK",365.00,"['polish hardcore']","Ohyda",3
"2GaTVVosmXGPpBgOolwGa6",137.00,"['polish free jazz']","Pimpono Ensemble",1
"2GbMYzKCg4XdOfk8jhb23X",39019.00,"['polish pop']","4Dreamers",32
"2GcRNp47oX5f1GTs8qPnYV",994.00,"['polish punk']","Anti Dread",16
"2Gko1BskYQFNs1fga81ULV",74.00,"['disco polo']","Manil",2
"2GnrasXtHG5GpbJrTROSdK",545.00,"['polish classical piano']","Krzysztof Jablonski",13
"2Go5EjguxVsfu0SA80sBmv",246.00,"['polish indie rock']","Bad Light District",5
"2GpFOz9YHiUgvp5tsSdY4M",7073.00,"['polish alternative']","Rau Performance",43
"2GvTAvVwwWdxegTEKOIwHh",358.00,"['classic polish pop', 'poznan indie']","Adam Nowak",20
"2GzZAv52VCMdVli7QzkteT",109887.00,"['polish hip hop', 'polish trap']","Kaz Bałagane",62
"2H4YkEG9Fb19K12h5o2UL9",26.00,"['polish techno']","Adam Mansell",0
"2H7xd57dXqXR97D4GHDF2O",2410.00,"['polish folk metal', 'slavic folk metal']","Othalan",17
"2HAZgIPkYjiN2zsJIVYRb8",400.00,"['polish black metal']","Srogość",1
